Time,Angle
56.665,344.49
56.665,344.48
56.668,344.46
56.668,344.45
56.670,344.44
56.674,344.42
56.676,344.41
56.676,344.40
56.679,344.38
56.682,344.37
56.684,344.36
56.685,344.34
56.688,344.33
56.691,344.32
56.693,344.30
56.695,344.29
56.695,344.28
56.698,344.26
56.725,344.25
56.726,344.23
56.825,344.22
56.825,344.21
56.826,344.19
56.826,344.18
56.826,344.17
56.826,344.15
56.826,344.14
56.826,344.12
56.829,343.31
56.831,343.30
56.892,343.28
56.892,343.27
56.892,343.25
56.895,343.23
56.895,343.22
56.897,343.20
56.898,343.19
56.905,343.17
56.980,343.16
56.980,343.14
56.980,343.13
56.980,343.12
56.980,343.10
56.980,342.75
56.983,342.74
56.983,342.72
56.990,342.71
56.990,342.70
56.990,342.68
56.990,342.67
56.990,342.65
56.991,342.16
56.997,342.15
56.998,342.13
57.002,342.12
57.002,342.11
57.003,342.09
57.072,342.08
57.073,342.06
57.074,342.05
57.074,342.04
57.074,342.02
57.076,342.01
57.076,341.99
57.076,341.98
57.076,341.96
57.076,341.95
57.078,341.56
57.079,341.54
57.081,341.53
57.084,341.51
57.087,341.50
57.090,341.48
57.090,341.47
57.092,341.46
57.092,341.44
57.154,341.43
57.154,341.41
57.154,341.39
57.155,341.38
57.157,341.36
57.159,341.35
57.160,341.34
57.168,341.32
57.168,341.31
57.168,341.29
57.168,341.28
57.168,341.27
57.169,340.91
57.172,340.89
57.176,340.88
57.176,340.86
57.176,340.85
57.180,340.83
57.241,340.82
57.241,340.80
57.241,340.78
57.241,340.77
57.242,340.75
57.243,340.74
57.243,340.73
57.243,340.71
57.243,340.70
57.244,340.38
57.248,340.36
57.251,340.34
57.253,340.33
57.253,340.32
57.255,340.30
57.257,340.29
57.259,340.27
57.261,340.26
57.264,340.25
57.265,340.23
57.265,340.22
57.269,340.21
57.270,340.19
57.272,340.18
57.276,340.17
57.278,340.15
57.281,340.14
57.281,340.12
57.286,340.11
57.287,340.10
57.287,340.08
57.288,340.07
57.290,340.05
57.294,340.04
57.295,340.03
57.298,340.01
57.299,340.00
57.303,339.98
57.305,339.97
57.305,339.96
57.308,339.94
57.309,339.93
57.312,339.91
57.315,339.90
57.315,339.88
57.319,339.87
57.320,339.85
57.320,339.84
57.324,339.83
57.326,339.81
57.326,339.80
57.332,339.78
57.333,339.77
57.335,339.76
57.337,339.74
57.340,339.73
57.343,339.72
57.343,339.70
57.344,339.69
57.347,339.68
57.348,339.66
57.351,339.65
57.353,339.64
57.355,339.62
57.358,339.61
57.359,339.60
57.362,339.58
57.364,339.57
57.364,339.56
57.366,339.54
57.368,339.53
57.370,339.51
57.375,339.50
57.376,339.49
57.376,339.47
57.378,339.46
57.380,339.44
57.382,339.43
57.385,339.41
57.388,339.40
57.397,339.38
57.397,339.37
57.398,339.36
57.400,339.34
57.401,339.33
57.404,339.31
57.408,339.30
57.409,339.29
57.409,339.27
57.409,339.26
57.409,339.24
57.409,339.23
57.413,339.22
57.416,339.20
57.420,339.19
57.420,339.17
57.420,339.16
57.423,339.14
57.425,339.12
57.426,339.11
57.430,339.09
57.434,339.08
57.434,339.07
57.436,339.05
57.438,339.04
57.440,339.02
57.444,339.01
57.444,339.00
57.445,338.98
57.448,338.96
57.449,338.95
57.454,338.94
57.454,338.92
57.458,338.91
57.458,338.89
57.461,338.88
57.461,338.87
57.464,338.85
57.465,338.84
57.468,338.83
57.472,338.81
57.473,338.80
57.473,338.79
57.476,338.77
57.477,338.76
57.479,338.74
57.482,338.73
57.485,338.72
57.486,338.70
57.488,338.69
57.490,338.68
57.493,338.66
57.494,338.65
57.498,338.63
57.500,338.62
57.500,338.61
57.502,338.59
57.504,338.58
57.506,338.56
57.510,338.55
57.512,338.53
57.513,338.52
57.513,338.51
57.519,338.49
57.519,338.48
57.520,338.46
57.521,338.45
57.527,338.44
57.527,338.42
57.530,338.41
57.532,338.40
57.538,338.38
57.539,338.37
57.540,338.35
57.544,338.34
57.546,338.32
57.546,338.30
57.548,338.29
57.549,338.27
57.550,338.26
57.553,338.24
57.556,338.23
57.556,338.21
57.558,338.20
57.560,338.19
57.562,338.17
57.566,338.16
57.567,338.14
57.567,338.12
57.569,338.11
57.572,338.09
57.573,338.07
57.623,338.06
57.624,338.05
57.726,338.03
57.726,338.02
57.854,338.00
57.854,337.99
57.854,337.98
57.854,337.96
57.854,337.71
57.856,337.69
57.856,337.68
57.899,337.67
57.900,337.65
57.900,337.64
57.900,337.63
57.900,337.61
57.902,335.99
57.975,335.98
57.975,335.96
57.977,335.95
57.977,335.93
57.977,335.92
57.977,335.91
57.977,335.89
57.980,335.16
57.981,335.14
57.982,335.13
57.985,335.11
57.992,335.10
58.052,335.08
58.052,335.07
58.055,335.05
58.059,335.04
58.059,335.02
58.060,335.01
58.064,334.99
58.064,334.98
58.064,334.96
58.064,334.95
58.067,334.54
58.068,334.53
58.069,334.51
58.073,334.50
58.074,334.48
58.077,334.47
58.134,334.45
58.134,334.44
58.134,334.42
58.134,334.41
58.136,334.39
58.138,334.38
58.138,334.36
58.138,334.34
58.138,334.33
58.139,333.97
58.140,333.96
58.143,333.94
58.147,333.93
58.147,333.90
58.150,333.89
58.150,333.87
58.153,333.85
58.155,333.84
58.156,333.82
58.164,333.81
58.164,333.79
58.164,333.78
58.166,333.76
58.167,333.75
58.169,333.73
58.173,333.71
58.173,333.70
58.174,333.68
58.176,333.67
58.178,333.65
58.181,333.64
58.184,333.62
58.185,333.61
58.185,333.59
58.191,333.57
58.192,333.56
58.195,333.54
58.198,333.53
58.198,333.51
58.199,333.50
58.202,333.48
58.204,333.47
58.206,333.45
58.210,333.44
58.211,333.42
58.213,333.40
58.213,333.38
58.215,333.37
58.217,333.35
58.220,333.34
58.221,333.33
58.226,333.31
58.226,333.30
58.227,333.28
58.229,333.27
58.231,333.25
58.233,333.24
58.236,333.23
58.239,333.21
58.240,333.20
58.242,333.19
58.246,333.18
58.247,333.16
58.248,333.15
58.251,333.14
58.254,333.13
58.254,333.11
58.256,333.10
58.258,333.09
58.261,333.08
58.271,333.06
58.272,333.05
58.272,333.04
58.277,333.02
58.277,333.01
58.277,333.00
58.277,332.98
58.277,332.97
58.279,332.95
58.280,332.93
58.286,332.92
58.286,332.90
58.287,332.89
58.290,332.87
58.291,332.86
58.293,332.84
58.296,332.83
58.300,332.81
58.300,332.79
58.301,332.78
58.303,332.76
58.304,332.75
58.306,332.73
58.311,332.72
58.311,332.71
58.314,332.69
58.317,332.68
58.318,332.66
58.320,332.65
58.324,332.63
58.326,332.62
58.326,332.60
58.329,332.59
58.330,332.57
58.332,332.56
58.336,332.54
58.338,332.53
58.339,332.51
58.341,332.50
58.341,332.49
58.344,332.47
58.346,332.46
58.349,332.44
58.352,332.43
58.353,332.41
58.353,332.40
58.355,332.38
58.358,332.37
58.361,332.35
58.362,332.33
58.365,332.32
58.367,332.30
58.369,332.29
58.372,332.27
58.373,332.26
58.373,332.24
58.379,332.23
58.379,332.21
58.381,332.20
58.383,332.19
58.385,332.17
58.387,332.15
58.390,332.14
58.393,332.12
58.394,332.11
58.394,332.09
58.397,332.08
58.399,332.06
58.400,332.05
58.403,332.03
58.407,332.02
58.408,332.00
58.408,331.99
58.412,331.97
58.412,331.96
58.417,331.94
58.417,331.93
58.419,331.91
58.421,331.90
58.424,331.88
58.425,331.87
58.428,331.84
58.430,331.83
58.433,331.81
58.433,331.80
58.435,331.78
58.437,331.77
58.440,331.75
58.441,331.74
58.443,331.72
58.448,331.71
58.449,331.69
58.449,331.68
58.450,331.66
58.453,331.65
58.455,331.63
58.457,331.62
58.460,331.60
58.462,331.58
58.466,331.57
58.467,331.55
58.468,331.54
58.471,331.52
58.474,331.51
58.477,331.49
58.477,331.48
58.478,331.46
58.480,331.45
58.483,331.44
58.484,331.42
58.488,331.41
58.489,331.39
58.489,331.38
58.492,331.35
58.494,331.34
58.495,331.32
58.499,331.31
58.503,331.29
58.504,331.28
58.507,331.27
58.507,331.25
58.509,331.24
58.512,331.22
58.514,331.21
58.517,331.20
58.517,331.18
58.519,331.17
58.520,331.16
58.523,331.14
58.526,331.13
58.529,331.11
58.529,331.10
58.530,331.08
58.531,331.07
58.535,331.06
58.537,331.04
58.538,331.03
58.540,331.01
58.544,331.00
58.545,330.98
58.548,330.96
58.549,330.95
58.555,330.93
58.556,330.92
58.557,330.90
58.557,330.88
58.561,330.86
58.563,330.85
58.567,330.83
58.568,330.82
58.593,330.80
58.594,330.79
58.596,330.77
58.596,330.76
58.598,330.74
58.599,330.73
58.602,330.71
58.655,330.70
58.656,330.68
58.656,330.67
58.656,330.65
58.656,330.64
58.656,330.62
58.658,330.49
58.661,330.47
58.662,330.46
58.664,330.45
58.669,330.43
58.669,330.42
58.669,330.40
58.669,330.39
58.669,330.08
58.671,330.06
58.761,330.05
58.761,330.03
58.820,330.02
58.820,330.00
58.820,329.99
58.820,329.97
58.820,329.96
58.820,329.39
58.820,329.38
58.822,329.37
58.828,329.35
58.830,329.34
58.830,329.33
58.830,329.31
58.830,329.30
58.830,329.28
58.838,329.04
58.841,329.03
58.842,329.02
58.843,329.00
58.846,328.99
58.846,328.98
58.846,328.97
58.848,328.96
58.848,328.95
58.849,328.94
58.855,328.93
58.856,328.92
58.857,328.90
58.860,328.89
58.861,328.88
58.865,328.87
58.867,328.86
58.868,328.85
58.868,328.84
58.871,328.83
58.872,328.81
58.875,328.80
58.876,328.79
58.880,328.78
58.882,328.77
58.882,328.76
58.884,328.74
58.887,328.73
58.888,328.72
58.891,328.71
58.894,328.69
58.895,328.68
58.899,328.66
58.953,328.65
58.953,328.63
58.955,328.62
58.955,328.60
58.956,328.58
58.962,328.57
58.962,328.55
58.962,328.53
58.962,328.51
58.962,328.49
58.965,328.05
58.971,328.03
58.971,328.01
58.972,328.00
58.973,327.98
59.035,327.96
59.035,327.94
59.035,327.92
59.036,327.90
59.053,327.89
59.057,327.87
59.057,327.85
59.057,327.84
59.057,327.82
59.057,327.80
59.058,327.50
59.071,327.49
59.073,327.48
59.089,327.47
59.089,327.46
59.089,327.46
59.089,327.45
59.089,327.44
59.091,327.40
59.094,327.40
59.095,327.39
59.099,327.39
59.099,327.39
59.099,327.38
59.099,327.38
59.099,327.38
59.100,327.38
59.103,327.39
59.107,327.39
59.108,327.38
59.109,327.38
59.111,327.38
59.114,327.38
59.115,327.37
59.121,327.37
59.122,327.36
59.122,327.36
59.124,327.36
59.125,327.36
59.127,327.35
59.131,327.35
59.133,327.34
59.135,327.34
59.135,327.34
59.137,327.33
59.139,327.33
59.142,327.33
59.143,327.34
59.146,327.34
59.148,327.34
59.150,327.35
59.153,327.35
59.154,327.36
59.157,327.36
59.160,327.37
59.160,327.37
59.161,327.38
59.164,327.38
59.166,327.37
59.168,327.37
59.170,327.36
59.186,327.36
59.186,327.35
59.186,327.34
59.187,327.33
59.202,327.32
59.203,327.31
59.218,327.30
59.219,327.29
59.221,327.27
59.221,327.26
59.221,327.25
59.221,327.23
59.223,327.09
59.225,327.07
59.227,327.05
59.232,327.03
59.232,327.01
59.232,327.00
59.232,326.98
59.232,326.96
59.234,326.85
59.235,326.83
59.237,326.81
59.243,326.79
59.243,326.77
59.244,326.75
59.247,326.73
59.248,326.71
59.252,326.69
59.253,326.67
59.253,326.64
59.257,326.62
59.258,326.60
59.259,326.58
59.263,326.56
59.265,326.54
59.265,326.52
59.268,326.50
59.269,326.48
59.271,326.46
59.274,326.44
59.276,326.42
59.279,326.40
59.280,326.38
59.283,326.36
59.285,326.33
59.287,326.31
59.287,326.28
59.293,326.26
59.293,326.24
59.294,326.22
59.297,326.20
59.301,326.17
59.302,326.15
59.303,326.13
59.305,326.11
59.308,326.09
59.308,326.07
59.310,326.05
59.313,326.04
59.314,326.02
59.316,326.00
59.320,325.98
59.321,325.97
59.321,325.95
59.325,325.94
59.325,325.93
59.330,325.91
59.330,325.90
59.333,325.89
59.335,325.88
59.338,325.87
59.339,325.86
59.342,325.85
59.344,325.84
59.347,325.84
59.347,325.83
59.349,325.82
59.350,325.82
59.354,325.81
59.355,325.80
59.357,325.79
59.360,325.79
59.363,325.78
59.363,325.78
59.367,325.77
59.370,325.76
59.370,325.75
59.370,325.75
59.374,325.74
59.375,325.73
59.378,325.72
59.380,325.71
59.382,325.70
59.386,325.69
59.388,325.67
59.391,325.66
59.391,325.65
59.391,325.63
59.394,325.61
59.397,325.60
59.398,325.58
59.402,325.56
59.403,325.54
59.403,325.52
59.405,325.50
59.408,325.48
59.409,325.46
59.413,325.44
59.416,325.42
59.418,325.40
59.418,325.37
59.422,325.35
59.422,325.33
59.423,325.31
59.429,325.29
59.429,325.27
59.430,325.25
59.433,325.24
59.436,325.22
59.437,325.21
59.439,325.19
59.443,325.17
59.444,325.16
59.444,325.15
59.447,325.13
59.448,325.12
59.451,325.11
59.453,325.10
59.457,325.08
59.458,325.07
59.458,325.06
59.460,325.05
59.462,325.04
59.464,325.03
59.467,325.02
59.470,325.01
59.472,325.01
59.478,325.00
59.479,324.99
59.479,324.98
59.482,324.97
59.482,324.96
59.487,324.95
59.490,324.95
59.490,324.93
59.492,324.92
59.493,324.92
59.494,324.91
59.498,324.90
59.498,324.89
59.502,324.88
59.502,324.87
59.503,324.85
59.504,324.84
59.508,324.83
59.511,324.82
59.513,324.80
59.514,324.79
59.517,324.78
59.519,324.76
59.519,324.75
59.572,324.74
59.576,324.72
59.577,324.71
59.756,324.69
59.756,324.67
59.756,324.66
59.756,324.64
59.756,324.63
59.756,324.47
59.756,324.46
59.757,324.46
59.758,324.45
59.765,324.44
59.765,324.43
59.765,324.42
59.765,324.42
59.765,324.41
59.767,323.40
59.832,323.39
59.832,323.38
59.832,323.37
59.833,323.36
59.834,323.35
59.836,323.34
59.837,323.33
59.838,323.32
59.845,323.31
59.845,323.30
59.845,323.29
59.845,323.28
59.845,323.27
59.847,322.76
59.850,322.74
59.853,322.72
59.853,322.70
59.855,322.69
59.859,322.67
59.923,322.65
59.923,322.63
59.925,322.61
59.928,322.60
59.931,322.58
59.931,322.56
59.931,322.55
59.931,322.53
59.931,322.52
59.937,322.27
59.938,322.26
59.941,322.25
59.941,322.24
59.943,322.23
00.006,322.22
00.006,322.21
00.006,322.21
00.006,322.20
00.008,322.19
00.008,322.18
00.009,322.17
00.009,322.17
00.015,322.16
00.015,322.15
00.015,322.14
00.015,322.14
00.015,322.13
00.018,321.60
00.023,321.58
00.026,321.56
00.026,321.55
00.027,321.53
00.030,321.52
00.034,321.50
00.039,321.49
00.039,321.47
00.039,321.46
00.040,321.45
00.043,321.44
00.043,321.42
00.044,321.41
00.048,321.40
00.052,321.39
00.053,321.38
00.055,321.36
00.055,321.35
00.058,321.34
00.059,321.32
00.063,321.31
00.067,321.30
00.067,321.29
00.070,321.27
00.072,321.26
00.074,321.25
00.075,321.24
00.077,321.23
00.080,321.21
00.080,321.20
00.082,321.19
00.084,321.18
00.086,321.17
00.089,321.16
00.092,321.14
00.092,321.13
00.093,321.12
00.098,321.11
00.099,321.10
00.100,321.08
00.103,321.07
00.104,321.06
00.108,321.05
00.108,321.04
00.109,321.02
00.112,321.01
00.113,321.00
00.119,320.98
00.128,320.97
00.129,320.96
00.131,320.94
00.132,320.93
00.142,320.92
00.143,320.90
00.144,320.88
00.146,320.86
00.146,320.85
00.146,320.84
00.146,320.82
00.146,320.80
00.148,320.78
00.149,320.76
00.151,320.75
00.154,320.73
00.155,320.72
00.155,320.71
00.155,320.69
00.159,320.68
00.161,320.67
00.164,320.65
00.165,320.64
00.167,320.63
00.169,320.62
00.170,320.61
00.173,320.60
00.177,320.59
00.178,320.58
00.178,320.58
00.182,320.57
00.183,320.56
00.184,320.56
00.188,320.55
00.189,320.54
00.192,320.54
00.194,320.53
00.195,320.52
00.198,320.51
00.200,320.51
00.203,320.50
00.203,320.49
00.227,320.49
00.228,320.48
00.229,320.47
00.231,320.46
00.233,320.45
00.236,320.44
00.240,320.43
00.240,320.42
00.240,320.41
00.240,320.40
00.240,320.39
00.242,320.24
00.247,320.22
00.247,320.19
00.248,320.17
00.252,320.15
00.253,320.13
00.255,320.11
00.257,320.09
00.259,320.07
00.262,320.05
00.264,320.03
00.264,320.00
00.266,319.98
00.268,319.96
00.272,319.94
00.274,319.92
00.275,319.90
00.275,319.88
00.278,319.86
00.280,319.84
00.282,319.82
00.286,319.80
00.288,319.78
00.290,319.76
00.291,319.75
00.296,319.73
00.298,319.71
00.298,319.70
00.307,319.68
00.307,319.66
00.309,319.65
00.309,319.63
00.310,319.61
00.313,319.60
00.315,319.57
00.315,319.56
00.319,319.54
00.319,319.52
00.321,319.51
00.321,319.49
00.323,319.47
00.324,319.46
00.328,319.44
00.330,319.42
00.332,319.41
00.334,319.39
00.336,319.38
00.338,319.37
00.341,319.35
00.343,319.34
00.343,319.32
00.348,319.31
00.349,319.30
00.351,319.28
00.367,319.27
00.381,319.26
00.388,319.24
00.390,319.23
00.390,319.22
00.390,319.21
00.390,319.20
00.390,319.19
00.395,319.15
00.410,319.14
00.418,319.13
00.419,319.11
00.419,319.11
00.419,319.10
00.419,319.09
00.419,319.07
00.427,318.97
00.446,318.96
00.446,318.95
00.446,318.93
00.446,318.92
00.446,318.91
00.446,318.90
00.446,318.88
00.452,318.80
00.455,318.79
00.457,318.79
00.461,318.78
00.461,318.77
00.461,318.76
00.461,318.75
00.461,318.75
00.463,318.69
00.464,318.68
00.466,318.67
00.466,318.65
00.470,318.64
00.470,318.63
00.478,318.62
00.479,318.60
00.708,318.59
00.708,318.57
00.708,318.56
00.708,318.54
00.708,318.52
00.708,318.50
00.709,318.49
00.727,318.47
00.728,318.45
00.733,318.42
00.733,318.40
00.733,318.38
00.733,318.36
00.733,318.34
00.735,316.77
00.737,316.75
00.738,316.74
00.742,316.72
00.743,316.70
00.743,316.69
00.744,316.67
00.747,316.66
00.749,316.65
00.751,316.63
00.754,316.62
00.756,316.60
00.758,316.59
00.762,316.57
00.763,316.56
00.765,316.55
00.768,316.53
00.768,316.52
00.769,316.51
00.772,316.50
00.774,316.48
00.776,316.47
00.779,316.46
00.783,316.45
00.783,316.44
00.786,316.43
00.787,316.42
00.789,316.41
00.790,316.40
00.794,316.39
00.798,316.38
00.798,316.37
00.799,316.36
00.805,316.35
00.806,316.34
00.809,316.33
00.813,316.32
00.818,316.31
00.818,316.30
00.820,316.29
00.822,316.28
00.823,316.27
00.823,316.26
00.826,316.25
00.828,316.24
00.828,316.23
00.828,316.22
00.828,316.21
00.830,316.20
00.834,316.18
00.835,316.17
00.836,316.16
00.840,316.15
00.843,316.14
00.843,316.13
00.849,316.11
00.852,316.10
00.853,316.09
00.854,316.08
00.855,316.07
00.855,316.06
00.856,316.04
00.860,316.03
00.863,316.02
00.864,316.00
00.864,315.99
00.868,315.98
00.869,315.97
00.870,315.95
00.875,315.94
00.875,315.92
00.878,315.91
00.881,315.90
00.882,315.88
00.884,315.87
00.885,315.86
00.889,315.85
00.892,315.83
00.892,315.82
00.893,315.81
00.896,315.80
00.898,315.78
00.899,315.77
00.905,315.76
00.905,315.75
00.905,315.74
00.909,315.73
00.909,315.72
00.913,315.71
00.917,315.70
00.917,315.69
00.921,315.68
00.922,315.67
00.923,315.66
00.927,315.65
00.928,315.64
00.929,315.63
00.932,315.62
00.933,315.60
00.935,315.59
00.935,315.58
00.938,315.57
00.939,315.56
00.943,315.55
00.944,315.53
00.946,315.51
00.949,315.50
00.950,315.49
00.953,315.47
00.957,315.46
00.958,315.45
00.958,315.43
00.960,315.42
00.966,315.40
00.967,315.39
00.967,315.37
00.970,315.35
00.970,315.34
00.974,315.32
00.975,315.30
00.975,315.29
00.980,315.27
00.980,315.25
00.986,315.24
00.986,315.22
00.988,315.21
00.989,315.19
00.990,315.18
00.994,315.16
00.996,315.15
00.999,315.13
01.056,315.12
01.056,315.10
01.056,315.09
01.057,315.08
01.057,315.06
01.064,315.04
01.068,315.03
01.068,315.02
01.068,315.01
01.068,315.00
01.068,314.99
01.069,314.72
01.077,314.71
01.078,314.70
01.078,314.68
01.080,314.67
01.085,314.66
01.088,314.64
01.526,314.63
02.029,314.61
02.032,314.59
02.034,314.58
02.034,314.56
02.034,314.54
02.034,314.53
02.034,314.51
02.034,308.59
02.035,308.58
02.036,308.57
02.042,308.56
02.043,308.54
02.043,308.53
02.043,308.52
02.043,308.50
02.045,308.49
02.047,308.47
02.051,308.46
02.053,308.45
02.054,308.43
02.058,308.41
02.059,308.39
02.060,308.38
02.064,308.36
02.068,308.35
02.068,308.33
02.069,308.32
02.070,308.30
02.072,308.29
02.075,308.27
02.078,308.25
02.079,308.24
02.082,308.22
02.086,308.21
02.086,308.19
02.088,308.18
02.091,308.16
02.091,308.15
02.095,308.13
02.095,308.12
02.097,308.10
02.099,308.09
02.102,308.08
02.104,308.06
02.104,308.05
02.106,308.04
02.109,308.02
02.110,308.01
02.113,307.99
02.115,307.98
02.118,307.97
02.120,307.95
02.121,307.93
02.124,307.92
02.127,307.91
02.127,307.89
02.128,307.88
02.133,307.87
02.133,307.86
02.135,307.84
02.138,307.83
02.139,307.82
02.143,307.80
02.145,307.79
02.146,307.78
02.146,307.77
02.149,307.75
02.151,307.74
02.153,307.73
02.155,307.71
02.159,307.70
02.160,307.69
02.160,307.68
02.165,307.66
02.165,307.65
02.169,307.64
02.173,307.62
02.173,307.61
02.174,307.60
02.176,307.58
02.178,307.57
02.180,307.56
02.183,307.54
02.185,307.53
02.185,307.52
02.188,307.50
02.189,307.49
02.193,307.47
02.194,307.45
02.195,307.44
02.199,307.43
02.202,307.41
02.204,307.40
02.205,307.38
02.207,307.37
02.210,307.36
02.213,307.34
02.213,307.33
02.214,307.32
02.217,307.30
02.226,307.29
02.228,307.27
02.229,307.26
02.230,307.25
02.234,307.23
02.237,307.22
02.237,307.21
02.237,307.19
02.237,307.18
02.237,307.17
02.239,307.15
02.240,307.14
02.246,307.13
02.246,307.11
02.248,307.10
02.249,307.09
02.251,307.07
02.253,307.06
02.256,307.04
02.258,307.02
02.258,307.01
02.262,307.00
02.264,306.98
02.266,306.97
02.268,306.96
02.269,306.94
02.273,306.93
02.274,306.92
02.274,306.90
02.278,306.89
02.280,306.87
02.284,306.86
02.284,306.85
02.286,306.83
02.288,306.82
02.289,306.81
02.293,306.80
02.294,306.78
02.298,306.77
02.298,306.76
02.299,306.75
02.302,306.73
02.303,306.72
02.305,306.71
02.308,306.69
02.311,306.68
02.313,306.67
02.315,306.65
02.317,306.64
02.319,306.62
02.320,306.61
02.326,306.60
02.327,306.58
02.327,306.57
02.329,306.55
02.330,306.54
02.332,306.52
02.335,306.51
02.338,306.50
02.338,306.48
02.340,306.47
02.341,306.46
02.344,306.45
02.347,306.43
02.348,306.42
02.352,306.41
02.353,306.40
02.353,306.38
02.358,306.37
02.359,306.36
02.362,306.34
02.365,306.33
02.365,306.32
02.367,306.30
02.369,306.29
02.372,306.28
02.373,306.27
02.376,306.25
02.403,306.24
02.404,306.23
02.404,306.22
02.405,306.20
02.430,306.19
02.431,306.18
02.433,306.16
02.434,306.15
02.495,306.13
02.495,306.12
02.495,306.11
02.495,306.09
02.495,306.08
02.498,305.79
02.500,305.77
02.501,305.76
02.504,305.75
02.506,305.73
02.506,305.72
02.506,305.70
02.506,305.69
02.508,305.34
02.542,305.33
02.542,305.32
02.542,305.30
02.548,305.29
02.548,305.28
02.550,305.26
02.551,305.25
02.554,305.23
02.640,305.22
02.640,305.21
02.640,305.19
02.640,305.18
02.640,305.16
02.643,304.99
02.649,304.98
02.650,304.97
02.652,304.95
02.653,304.94
02.653,304.93
02.653,304.92
02.653,304.90
02.656,304.36
02.660,304.35
02.660,304.34
02.662,304.32
02.726,304.31
02.727,304.30
02.728,304.28
02.729,304.27
02.730,304.26
02.730,304.25
02.739,304.23
02.739,304.22
02.739,304.21
02.739,304.19
02.739,304.18
02.742,303.77
02.744,303.75
02.745,303.74
02.745,303.73
02.749,303.71
02.751,303.70
02.752,303.68
02.812,303.67
02.812,303.65
02.813,303.64
02.813,303.62
02.815,303.61
02.815,303.59
02.815,303.58
02.815,303.57
02.815,303.55
02.817,303.22
02.819,303.20
02.823,303.19
02.825,303.17
02.825,303.16
02.828,303.14
02.830,303.13
02.833,303.11
02.833,303.09
02.840,303.07
02.840,303.06
02.840,303.04
02.843,303.03
02.844,303.01
02.849,303.00
02.850,302.98
02.851,302.96
02.853,302.95
02.853,302.93
02.857,302.92
02.861,302.91
02.862,302.89
02.863,302.88
02.864,302.86
02.867,302.85
02.869,302.83
02.869,302.82
02.873,302.81
02.874,302.79
02.875,302.78
02.879,302.77
02.880,302.76
02.881,302.74
02.885,302.73
02.887,302.72
02.890,302.71
02.890,302.69
02.892,302.68
02.894,302.67
02.896,302.65
02.898,302.64
02.900,302.62
02.906,302.61
02.907,302.60
02.907,302.58
02.908,302.57
02.909,302.56
02.911,302.54
02.914,302.53
02.919,302.52
02.920,302.50
02.921,302.49
02.925,302.48
02.978,302.46
02.978,302.45
